4,Hi!,Zdravo!
4,Good morning!,Dobro jutro!
4,Good afternoon!,Dobar dan!
4,Good evening!,Dobra večer!
4,Welcome! (to greet someone),Dobrodošli!
4,Hello my friend!,"Pozdrav, prijatelju! (m)"
4,How are you? (friendly),Kako si?
4,How are you? (polite),Kako ste?
4,"I'm fine, thank you!","Dobro sam, hvala!"
4,And you? (friendly),A ti?
4,And you? (polite),A Vi?
4,Good,Dobro
4,Not so good,Ne najbolje
4,Long time no see,Nismo se dugo vidjeli
4,I missed you,Nedostajao si mi (m.)
4,What's new?,Što ima novog?
4,Nothing new,Ništa
4,Thank you (very much)!,(Puno) hvala! (
4,"You're welcome! (for ""thank you"")",Nema na čemu!
4,My pleasure,Bilo mi je zadovoljstvo
4,Come in! (or: enter!),Uđi! (friendly)
4,Make yourself at home!,Osjećaj se kao kod kuće!
4,Farewell Expressions,Pozdravi na rastanku
4,Have a nice day!,Ugodan ostatak dana!
4,Good night!,Laku noć!
4,Good night and sweet dreams!,Laku noć i dobro sanjaj!
4,See you later!,Vidimo se kasnije!
4,See you soon!,Vidimo se uskoro!
4,See you tomorrow!,Vidimo se sutra!
4,Good bye!,Doviđenja!
4,Have a good trip!,Sretan put!
4,I have to go,Moram ići
4,I will be right back!,Odmah se vraćam!
4,Holidays and Wishes,Poželjeti nekome nešto
4,Good luck!,Sretno!
4,Happy birthday!,Sretan rođendan!
4,Happy new year!,Sretna Nova godina!
4,Merry Christmas!,Sretan Božić!
4,Happy Easter!,Sretan Uskrs!
4,Happy St. Valentine's Day,Sretno Valentinovo!
4,Congratulations!,Čestitke!
4,Enjoy! (or: bon appetit),Dobar tek!
4,Bless you (when sneezing),Nazdravlje!
4,Best wishes!,Najbolje želje!
4,Cheers! (or: to your health),Živjeli!
4,Accept my best wishes,Primi moje iskrene čestitke
4,How to Introduce Yourself,Kako se predstaviti nekome
4,What's your name?,Kako se zoveš?
4,My name is (John Doe),Zovem se (John Doe)
4,Nice to meet you!,Drago mi je! (at shaking hands)
4,Where are you from?,Odakle si? (friendly)
4,I'm from (the U.S/ Croatia),Iz Amerike/Hrvatske
4,I'm (American/ Croatian),Ja sam Amerikanac/Hrvat (m).
4,Where do you live?,Gdje živiš?
4,I live in (the U.S/ Croatia),Živim u Americi/Hrvatskoj
4,Do you like it here?,Sviđa li ti se ovdje?
4,Croatia is a beautiful country,Hrvatska je lijepa zemlja
4,What do you do for a living?,Čime se baviš?
4,I'm a (teacher/ student/ engineer),Ja sam učitelj/student/inženjer
4,Do you speak (English/ Croatian)?,Govoriš li engleski/hrvatski?
4,Just a little,Pomalo
4,I like Croatian,Sviđa mi se hrvatski.
4,I'm trying to learn Croatian,Pokušavam naučiti hrvatski.
4,It's a hard language,To je težak jezik.
4,It's an easy language,To je lagan jezik.
4,Oh! That's good!,"O, to je dobro!"
4,Can I practice with you?,Mogu li vježbati s tobom?
4,I will try my best to learn,Potrudit ću se da naučim.
4,How old are you?,Koliko imaš godina?
4,"I'm (twenty one, thirty two) years old","Imam (dvadeset jednu, trideset dvije) godine"
4,It was nice talking to you!,Bilo je lijepo razgovarati s tobom!
4,It was nice meeting you!,Bilo je lijepo sresti te!
4,Mr.../ Mrs. .../ Miss...,G. Gdja. Gdjica
4,This is my wife,Ovo je moja supruga
4,This is my husband,Ovo je moj suprug
4,Say hi to Thomas for me,Pozdravi Thomasa od mene
4,Romance and Love Phrases,Romantika
4,Are you free tomorrow evening?,Jesi li slobodna sutra navečer? f.
4,I would like to invite you to dinner,Želio bih te pozvati na večeru (m.)
4,You look beautiful! (to a woman),Lijepo izgledaš!
4,You have a beautiful name,Imaš lijepo ime
4,Can you tell me more about you?,Reci mi nešto više o sebi!
4,Are you married?,Jesi li udata? (to a woman)
4,I'm single,Neudata sam. (f.)
4,I'm married,Udata sam (f.)
4,Can I have your phone number?,Možeš li mi dati svoj broj telefona?
4,Can I have your email?,Možeš li mi dati svoj e-mail?
4,Do you have any pictures of you?,Imaš li koju svoju fotografiju?
4,Do you have children?,Imaš li djece?
4,Would you like to go for a walk?,Želiš li se prošetati?
4,I like you,Sviđaš mi se
4,I love you,Volim te
4,You're very special!,Vrlo si posebna! (to a woman)
4,You're very kind!,Vrlo si ljubezan! (to a man)
4,I'm very happy,Jako sam sretna (f.) Jako sam sretan (m.)
4,Would you marry me?,Hoćeš li se udati za mene? (to a woman)
4,I'm just kidding,Samo se šalim
4,I'm serious,Ozbiljan sam (to a woman)
4,My heart speaks the language of love,Srce mi govori jezikom ljubavi
4,Solving a Misunderstanding,Razrješavanje nesporazuma
4,Sorry! (or: I beg your pardon!),Oprosti! (friendly)
4,Sorry (for a mistake),Žao mi je!
4,No problem!,Nema problema!
4,Can you repeat please?,Molim te možeš li ponoviti?
4,Can you speak slowly?,Možeš li govoriti sporije?
4,Can you write it down?,Možeš li to napisati?
4,Did you understand what I said?,Jesi li razumio što sam rekao? (man to a woman)
4,I don't understand!,Ne razumijem!
4,I don't know!,Ne znam!
4,What's that called in Croatian?,Kako se to kaže na hrvatskom?
4,What does that word mean in English?,Što ova riječ znači na hrvatskom
4,"How do you say ""thanks"" in Croatian?","Kako se na hrvatskom kaže ""hvala""?"
4,What is this?,Što je to?
4,My Croatian is bad,Moj hrvatski je loš
4,Don't worry!,Ne brini!
4,I agree with you,Slažem se s toom
4,Is that right?,Je li to ispravno?
4,Is that wrong?,Je li to pogrešno?
4,What should I say?,Kako bih trebao reći (m.)
4,I just need to practice,Trebam samo vježbati
4,Your Croatian is good,Tvoj hrvatski je dobar
4,I have an accent,Osjeća se moj strani naglasak
4,You don't have an accent,Ne osjeća ti se strani naglasak
4,Asking for Directions,Traženje pomoći i puta
4,Excuse me! (before asking someone),Ispričavam se!
4,I'm lost,Izgubio sam se (m.)
4,Can you help me?,Možete li mi pomoći?
4,Can I help you?,Mogu li Vam pomoći?
4,I'm not from here,Nisam odavde
4,"How can I get to (this place, this city)? ","Kako bih došao do (tog mjesta, tog grada)? (m.)"
4,Go straight,Idite ravno
4,Then,Tada
4,Turn left,skrenite lijevo
4,Turn right,skrenite desno
4,Can you show me?,Možete li mi pokazati?
4,I can show you!,Ja vam mogu pokazati.
4,Come with me!,Pođite samnom!
4,How long does it take to get there?,Koliko treba do tamo!
4,Downtown (city center),Središte grada
4,Historic center (old city),Povijesni dio grada (stari grad)
4,It's near here,Blizu je
4,It's far from here,Daleko je odavde
4,Is it within walking distance?,Mogu li pješice do tamo?
4,I'm looking for Mr. Smith,Tražim g. Smitha
4,One moment please!,Trenutak molim!
4,Hold on please! (when on the phone),Ostanite na liniji molim!
4,He is not here,On nij ovdje
4,Airport,Zračna luka
4,Bus station,Autobusna postaja
4,Train station,Kolodvor
4,Taxi,Taksi
4,Near,Blizu
4,Far,Daleko
4,Emergency Survival Phrases,Izrazi u nuždi i za preživljavanje
4,Help!,Upomoć!
4,Stop!,Stanite!
4,Fire!,Vatra!
4,Thief!,Lopovi!
4,Run!,Trčite!
4,Watch out! (or: be alert!),Oprez!
4,Call the police!,Pozovite policiju!
4,Call a doctor!,Pozovite liječnika!
4,Call the ambulance!,Pozovite hitnu pomoć!
4,Are you okay?,Jeste li dobro?
4,I feel sick,Loše se osjećam
4,I need a doctor,Trebam liječnika
4,Accident,Nezgoda
4,Food poisoning,Trovanje hranom
4,Where is the closest pharmacy?,Gdje je najbliža ljekarna
4,It hurts here,Ovdje me boli
4,It's urgent!,Hitno je!
4,Calm down!,Smirite se!
4,You will be okay!,Sve će biti u redu!
4,Can you help me?,Možete li mi pomoći?
4,Can I help you?,Mogu li Vam pomoći?
4,Hotel Restaurant Travel Phrases,"Izrazi za hotele, restorane i putovanja"
4,I have a reservation (for a room),Imam rezervaciju.
4,Do you have rooms available?,Imate li slobodnih soba
4,With shower / With bathroom,s tušem/s kupaonicom
4,I would like a non-smoking room,Molim sobu za nepušače
4,What is the charge per night?,Kolika je cijena noćenja?
4,I'm here on business /on vacation,Ovdje sam poslovno/na odmoru
4,Dirty,Prljavo
4,Clean,Čisto
4,Do you accept credit cards?,Primate li kreditne kartice?
4,I'd like to rent a car,Želio bih unajmiti automobil
4,How much will it cost?,Koliko će to koštati?
4,A table for (one / two) please!,Stol za jednu osobu (dvije osobe) molim!
4,Is this seat taken?,Je li ovo mjesto zauzeto?
4,I'm vegetarian,Ja sam vegetarijanac (m)
4,I don't eat pork,Ne jedem svinjetinu
4,I don't drink alcohol,Ne pijem alkohol
4,What's the name of this dish?,Kako se zove ovo jelo?
4,Waiter / waitress!,Konobar /konobarica
4,Can we have the check please?,Možemo li dobiti račun molim!
4,It is very delicious!,Vrlo je ukusno
4,I don't like it,Ne sviđa mi se
4,Shopping Expressions,Izrazi kod kupnje
4,How much is this?,Koliko košta ovo?
4,I'm just looking,Samo razgledavam
4,I don't have change,Nemam sitnoga
4,This is too expensive,Preskupo je
4,Expensive,Skupo
4,Cheap,Jeftino
4,Daily Expressions,Različiti izrazi
4,What time is it?,Koliko je sati?
4,It's 3 o'clock,3 su sata.
4,Give me this!,Daj mi to! (friendly)
4,Are you sure?,Jesi li siguran? (friendly masculine); Jesi li sigurna? (friendly feminine)
4,Take this! (when giving something),Uzmi ovo! (friendly)
4,It's freezing (weather),
4,It's cold (weather),Hladno je.
4,It's hot (weather),Vruće je.
4,Do you like it?,Sviđa li ti se? (friendly)
4,I really like it!,Stvarno mi se sviđa!
4,I'm hungry,Gladan sam (masculine); Gladna sam (feminine)
4,I'm thirsty,Žedan sam (masculine); Žedna sam (feminine)
4,He is funny,Zabavan je.
4,In The Morning,ujutro
4,In the evening,uvečer
4,At Night,noću
4,Hurry up!,Požuri! (friendly)
4,Cuss Words (polite),
4,This is nonsense! (or: this is craziness),To je besmisleno!
4,My God! (to show amazement),Bože!
4,Oh gosh! (when making a mistake),Joj!
4,It sucks! (or: this is not good),Ne valja!
4,What's wrong with you?,Što ti je? (friendly)
4,Are you crazy?,Jesi li ti lud!? (friendly masc.) Jesi li ti luda!? (friendly fem.)
4,Get lost! (or: go away!),Gubi se!
4,Leave me alone!,Ostavi me na miru!
4,I'm not interested!,Ne zanima me!
4,Writing a Letter,
4,Dear John,Dragi John
4,My trip was very nice,Moje putovanje bilo je jako ugodno.
4,The culture and people were very interesting,Kultura i ljudi su bili vrlo zanimljivi.
4,I had a good time with you,Bilo mi je jako ugodno s tobom.
4,I would love to visit your country again,Voljela bih ponovo posjetiti tvoju zemlju. (f.) Volio bih ponovo posjetiti tvoju zemlju. (m.)
4,Don't forget to write me back from time to time,Nemoj zaboraviti javiti se s vremena na vrijeme.
4,Short Expressions and words,Kratki izrazi i riječi
4,Good,dobro
4,Bad,loše
4,So-so (or: not bad not good),tako tako
4,Big,veliko
4,Small,malo
4,Today,danas
4,Now,sada
128,Tomorrow,sutra
128,Yesterday,jučer
4,Yes,da
4,No,ne
32,Fast,brzo
32,Slow,polako
32,Hot,vruće
32,Cold,hladno
32,This,ovo
32,That,ono
32,Here,ovdje
32,There,ondje
32,Me (ie. Who did this? - Me),ja
32,You,ti
32,Him,on
4,Her,ona
4,Us,mi
4,Them,oni
4,Really?,Stvarno?
4,Look!,Pogledaj? (friendly)
4,What?,Što?
4,Where?,Gdje?
4,Who?,Tko?
4,How?,Kako?
4,When?,Kada?
4,Why?,Zašto?
4,Zero,nula
4,One,jedan
4,Two,dva
4,Three,tri
4,Four,četiri
4,Five,pet
4,Six,šest
4,Seven,sedam
4,Eight,osam
4,Nine,devet
4,Ten,deset
4,adverbs of time,vremenski prilozi
64,yesterday,jučer
64,today,danas
64,tomorrow,sutra
64,now,sada
64,then,tada
64,later,kasnije
64,tonight,večeras
64,right now,odmah
64,last night,sinoć
64,this morning,jutros
64,next week,sljedeći tjedan
64,already,već
64,recently,nedavno
64,lately,u zadnje vrijeme
64,soon,uskoro
64,immediately,odmah
64,still,još uvijek
64,yet,još
64,ago,prije
64,adverbs of place,mjesni prilozi
64,here,ovdje
64,there,tamo
64,over there,tamo
64,everywhere,svuda
64,anywhere,bilo gdje
64,nowhere,nigdje
64,home,kući
64,away,daleko
64,out,van
64,adverbs of manner,načinski prilozi
64,very,vrlo
64,quite,sasvim
64,pretty,prilično
64,really,stvarno
64,fast,brzo
64,well,dobro
64,hard,puno
64,quickly,brzo
64,slowly,polako
64,carefully,pažljivo
64,hardly,teško
64,barely,jedva
64,mostly,uglavnom
64,almost,skoro
64,absolutely,apsolutno
64,together,zajedno
64,alone,sam
64,adverbs of frequency,prilozi učestalosti
64,always,uvijek
64,frequently,često
64,usually,obično
64,sometimes,ponekad
64,occasionally,povremeno
64,seldom,rijetko
64,rarely,rijetko
64,never,nikad
4,adjectives,pridjevi
64,a green tree,zeleno stablo
64,a tall building,visoka zgrada
64,a very old man,vrlo star čovjek
64,the old red house,stara crvena kuća
64,a very nice friend,vrlo dobar prijatelj
64,colors,boje
64,black,crna
64,blue,plava
64,brown,smeđa
64,gray,siva
64,green,zelena
64,orange,narandžasta
64,purple,ljubičasta
64,red,crvena
64,white,bijela
64,yellow,žuta
64,sizes,Veličine
64,big,velik
64,deep,dubok
64,long,dug
64,narrow,uzak
64,short,kratak
64,small,nizak
64,tall,visok
64,thick,debeo
64,thin,tanak
64,wide,širok
64,shapes,oblici
64,circular,kružni
64,straight,ravan
64,square,četvrtast
64,triangular,trokutast
64,tastes,okusi
64,bitter,gorko
64,fresh,svježe
64,salty,slano
64,sour,kiselo
64,spicy,začinjeno
64,sweet,slatko
64,qualities,svojstva
64,bad,loše
64,clean,čisto
64,dark,tamno
64,difficult,teško
64,dirty,prljavo
64,dry,suho
64,easy,lako
64,empty,prazno
64,expensive,skupo
64,fast,brzo
64,foreign,strano
64,full,puno
64,good,dobro
64,hard,tvrdo
64,heavy,teško
64,inexpensive,povoljno
64,light,svijetlo
64,local,mjesno
64,new,novo
64,noisy,bučno
64,old,staro
64,powerful,snažno
64,quiet,tiho
64,correct,ispravno
64,slow,sporo
64,soft,mekano
64,very,vrlo
64,weak,slabo
64,wet,mokro
64,wrong,krivo
64,young,mlado
64,quantities,količine
64,few,nekoliko
64,little,malo
64,many,mnogo
64,much,puno
64,part,dio
64,some,nešto
64,a few,nekoliko
64,whole,čitavo
128,arm,ruka
128,back,leđa
128,cheeks,obrazi
128,chest,prsa
128,chin,brada
128,ear,uho
128,elbow,lakat
128,eye,oko
128,face,lice
128,finger,prst
128,fingers,prsti
128,foot,stopalo
128,hair,kosa
128,hand,ruka
128,head,glava
128,heart,srce
128,knee,koljeno
128,leg,noga
128,lip,usna
128,mouth,usta
128,neck,vrat
128,nose,nos
128,shoulder,rame
128,stomach,trbuh
128,teeth,zubi
128,thigh,bedro
128,throat,grlo
128,thumb,palac
128,toe,nožni prst
128,tongue,jezik
128,tooth,zub
32,Food,hrana
64,almonds,bademi
64,bread,kruh
64,breakfast,doručak
64,butter,maslac
64,candy,bombon
64,cheese,sir
64,chicken,piletina
64,cumin,kim
64,dessert,desert
64,dinner,večera
64,fish,riba
64,fruit,voće
64,ice cream,sladoled
64,lamb,janjetina
64,lemon,limun
64,lunch,ručak
64,meal,obrok
64,meat,meso
64,oven,pećnica
64,pepper,papar
64,plants,biljke
64,pork,svinjetina
64,salad,salata
64,salt,sol
64,sandwich,sendvič
64,sausage,kobasica
64,soup,juha
64,sugar,šećer
64,supper,večera
64,turkey,puretina
64,apple,jabuka
64,banana,banana
64,oranges,naranče
64,peaches,breskve
64,peanut,kikiriki
64,pears,kruške
64,pineapple,ananas
64,grapes,grožđe
64,strawberries,jagode
64,vegetables,povrće
64,carrot,mrkva
64,corn,kukuruz
64,cucumber,krastavac
64,garlic,češnjak
64,lettuce,zelena salata
64,olives,masline
64,onions,luk
64,peppers,papričice
64,potatoes,krumpiri
64,pumpkin,bundeva
64,beans,grah
64,tomatoes,rajčice
128,I speak,Ja govorim
128,you speak,ti govoriš
128,he speaks,on govori
128,she speaks,ona govori
128,we speak,mi govorimo
128,they speak,oni govore
128,give me,daj mi
128,give him,dajte mu
128,give her,dajte joj
128,give us,dajte nam
128,give them,dajte im
128,my book,moja knjiga
128,your book,tvoja knjiga
128,his book,njegova knjiga
128,her book,njena knjiga
128,our book,naša knjiga
128,their book,njihova knjiga
128,Pronouns,Zamjenice
128,I,Ja
128,You (informal),ti
128,You (polite),vi
128,he,on
128,she,ona
128,we,mi
128,they,oni
128,me,mene
128,You (informal),tebe
128,You (polite),vas
128,him,njega
128,her,nju
128,us,nas
128,them,njih
128,my,moj
128,your,tvoj
128,his,njegov
128,her,njen
128,our,naše
128,their,njihov
128,mine,moji
128,yours,tvoji
128,his,njegovi
128,hers,njeni
128,ours,naši
128,theirs,njihovi
128,Plural,Množina
128,my book,moja knjiga
128,my books,moje knjige
128,our daughter,naša kćer
128,our daughters,naše kćeri
128,I'm cold,hladno mi je
128,we're cold,hladno nam je
128,his chickens,njegove kokoši
128,their chicken,njihova kokoš
128,alligator,aligator
128,alligators,aligatori
128,bear,medvjed
128,bears,medvjedi
128,bird,ptica
128,birds,ptice
128,bull,bik
128,bulls,bikovi
128,cat,mačka
128,cats,mačke
128,cow,krava
128,cows,krave
128,deer,jelen
128,many deer,mnogo jelena
128,dog,pas
128,dogs,psi
128,donkey,magarac
128,donkeys,magarci
128,eagle,orao
128,eagles,orlovi
128,elephant,slon
128,elephants,slonovi
128,giraffe,žirafa
128,giraffes,žirafe
128,goat,koza
128,goats,koze
128,horse,konj
128,horses,konji
128,lion,lav
128,lions,lavovi
128,monkey,majmun
128,monkeys,majmuni
128,mouse,miš
128,mice,miševi
128,rabbit,zec
128,rabbits,zečevi
128,snake,zmija
128,snakes,zmije
128,tiger,tigar
128,tigers,tigrovi
128,wolf,vuk
128,wolves,vukovi
128,Feminine,Ženski
128,he is happy,on je sretan
128,she is happy,ona je sretna
128,he is American,on je Amerikanac
128,she is American,ona je Amerikanka
128,man,čovjek
128,woman,žena
128,father,otac
128,mother,majka
128,brother,brat
128,sister,sestra
128,uncle,ujak
128,aunt,tetka
128,bull,bik
128,cow,krava
128,boy,dječak
128,girl,djevojčica
128,objects,stvari
128,bathroom,kupaonica
128,bed,krevet
128,bedroom,spavaća soba
128,ceiling,strop
128,chair,stolica
128,clothes,odjeća
128,coat,kaput
128,cup,šalica
128,desk,radni stol
128,dress,haljina
128,floor,pod
128,fork,viljuška
128,furniture,namještaj
128,glass,staklo
128,hat,šešir
128,house,kuća
128,ink,tinta
128,jacket,jakna
128,kitchen,kuhinja
128,knife,nož
128,lamp,svjetiljka
128,letter,pismo
128,map,karta
128,newspaper,novine
128,notebook,bilježnica
128,pants,hlače
128,paper,papir
128,pen,kemijska olovka
128,pencil,olovka
128,pharmacy,ljekarna
128,picture,slika
128,plate,ploča
128,refrigerator,hladnjak
128,restaurant,restoran
128,roof,krov
128,room,soba
128,rug,tepih
128,scissors,škare
128,shampoo,šampon
128,shirt,majica
128,shoes,cipele
128,soap,sapun
128,socks,čarape
128,spoon,žlica
128,table,stol
128,toilet,toalet
128,toothbrush,četkica za zube
128,toothpaste,pasta za zube
128,towel,ručnik
128,umbrella,kišobran
128,underwear,donje rublje
128,wall,zid
128,wallet,novčanik
128,window,prozor
128,telephone,telefon
128,Verbs,Glagoli
128,Past,Prošlost
128,I spoke,Razgovarao sam
128,I wrote,Napisao sam
128,I drove,Vozio sam
128,I loved,Voljela sam
128,I gave,Dao sam
128,I smiled,Nasmiješio sam se
128,I took,Uzeo sam
128,he spoke,on je govorio
128,he wrote,on je napisao
128,he drove,on je vozio
128,he loved,on je volio
128,he gave,on je dao
128,he smiled,on se nasmiješio
128,he took,on je uzeo
128,we spoke,razgovarali smo
128,we wrote,pisali smo
128,we drove,vozili smo
128,we loved,voljeli smo
128,we gave,dali smo
128,we smiled,smiješili smo se
128,we took,uzeli smo
128,Future,Budućnost
128,I will speak,Ja ću govoriti
128,I will write,Ja ću pisati
128,I will drive,Ja ću voziti
128,I will love,Ja ću voljeti
128,I will give,Ja ću dati
128,I will smile,Ja ću se smiješiti
128,I will take,Ja ću uzeti
128,he will speak,On će govoriti
128,he will write,On će pisati
128,he will drive,On će voziti
128,he will love,On će voljeti
128,he will give,On će dati
128,he will smile,On će se smiješiti
128,he will take,On će uzeti
128,we will speak,mi ćemo govoriti
128,we will write,mi ćemo pisati
128,we will drive,mi ćemo voziti
128,we will love,mi ćemo voljeti
128,we will give,mi ćemo dati
128,we will smile,mi ćemo se nasmiještiti
128,we will take,mi ćemo uzeti
128,Present,Sadašnjost
128,I speak,Ja govorim
128,I write,Ja pišem
128,I drive,Ja vozim
128,I love,Ja volim
128,I give,Ja dajem
128,I smile,Ja se smiješim
128,I take,Ja uzimam
128,he speaks,on govori
128,he writes,on piše
128,he drives,on vozi
128,he loves,on voli
128,he gives,on daje
